Year,EN.ATM.CO2E.KD.GD,NY.GNP.MKTP.KN,NY.GNP.MKTP.CN,NY.GNP.PCAP.KD.ZG,NY.GNP.MKTP.KD,NE.CON.GOVT.CN,DC.DAC.GBRL.CD,AG.PRD.FOOD.XD,AG.LND.CROP.ZS,NY.GNP.PCAP.KD,SP.POP.DPND.YG,EN.POP.DNST,NV.IND.TOTL.KD.ZG,SP.POP.DPND.OL,NY.GNP.PCAP.KN,AG.LND.CREL.HA,AG.LND.AGRI.K2,AG.YLD.CREL.KG,AG.PRD.CREL.MT,NV.AGR.TOTL.KN,NE.GDI.TOTL.KD.ZG,ER.FSH.AQUA.MT,NE.CON.TETC.CN,NE.CON.TETC.KN,NE.CON.TETC.KD,MS.MIL.MPRT.KD,NE.CON.TETC.ZS,NE.CON.TOTL.CN,NE.CON.TOTL.KN,NE.CON.TOTL.KD,NV.AGR.TOTL.CN,NE.CON.GOVT.KD.ZG,NV.AGR.TOTL.KD,NV.AGR.TOTL.ZS,AG.PRD.CROP.XD,NE.CON.GOVT.KD,NE.CON.GOVT.KN,NE.CON.GOVT.ZS,AG.LND.AGRI.ZS,NY.GNP.MKTP.KD.ZG,EN.URB.LCTY.UR.ZS,NE.EXP.GNFS.CN,EN.URB.LCTY,TM.VAL.MRCH.CD.WT,SP.POP.GROW,NE.EXP.GNFS.KN,NV.IND.TOTL.ZS,ER.FSH.CAPT.MT,NE.RSB.GNFS.ZS,TM.VAL.MRCH.RS.ZS,SP.POP.65UP.TO.ZS,NE.RSB.GNFS.KN,TM.VAL.MRCH.WL.CD,SP.POP.1564.TO.ZS,EN.URB.MCTY,EN.URB.MCTY.TL.ZS,SP.RUR.TOTL.ZG,SP.RUR.TOTL.ZS,NE.EXP.GNFS.ZS,SP.RUR.TOTL,TX.VAL.MRCH.R1.ZS,SP.POP.TOTL,SP.POP.TOTL.FE.ZS,NE.EXP.GNFS.KD,NY.EXP.CAPM.KN,TM.VAL.MRCH.HI.ZS,SP.DYN.LE00.MA.IN,SP.DYN.IMRT.IN,DT.ODA.ALLD.KD,FP.CPI.TOTL.ZG,SH.DYN.MORT,DT.ODA.ODAT.PC.ZS,DT.ODA.ALLD.CD,EN.ATM.CO2E.GF.ZS,DC.DAC.USAL.CD,DC.DAC.DEUL.CD,DC.DAC.TOTL.CD,NY.GSR.NFCY.CN,NE.RSB.GNFS.CN,SP.DYN.AMRT.MA,DT.ODA.ODAT.CD,SP.POP.0014.TO.ZS,NV.IND.TOTL.KD,NV.IND.TOTL.KN,DT.ODA.ODAT.KD,SP.DYN.CBRT.IN,SH.DTH.MORT,TM.VAL.MRCH.OR.ZS,SH.DTH.IMRT,NV.IND.TOTL.CN,SP.DYN.AMRT.FE,TM.VAL.MRCH.R5.ZS,NE.IMP.GNFS.CN,NY.GDP.DISC.CN,NE.DAB.TOTL.CN,SP.DYN.TFRT.IN,NE.DAB.DEFL.ZS,SP.DYN.LE00.IN,NE.CON.PRVT.KD,NE.DAB.TOTL.KN,NE.CON.PRVT.KN,NE.CON.PRVT.PC.KD,NE.CON.PETC.ZS,EN.ATM.CO2E.GF.KT,NE.CON.PETC.KD,NE.CON.PETC.KN,NE.CON.PETC.CN,NE.CON.PRVT.CN,SP.URB.GROW,NE.DAB.TOTL.KD,NY.GDS.TOTL.CN,NE.DAB.TOTL.ZS,BX.GRT.EXTA.CD.WD,NE.GDI.TOTL.KD,NE.GDI.TOTL.KN,NE.GDI.TOTL.CN,NY.GDY.TOTL.KN,NY.GDS.TOTL.ZS,EN.ATM.CO2E.KT,NE.GDI.TOTL.ZS,TX.VAL.MRCH.RS.ZS,SP.URB.TOTL.IN.ZS,NV.IND.MANF.KD,NV.SRV.TETC.CN,FP.CPI.TOTL,NE.IMP.GNFS.KD,NV.IND.MANF.KN,NV.SRV.TETC.KN,EN.ATM.CO2E.SF.KT,NV.IND.MANF.CN,SP.DYN.CDRT.IN,TX.VAL.MRCH.CD.WT,NY.GDP.DISC.KN,NV.SRV.TETC.ZS,NE.IMP.GNFS.KN,TX.VAL.MRCH.WL.CD,NV.SRV.TETC.KD,SP.URB.TOTL,EN.ATM.CO2E.SF.ZS,NV.IND.MANF.ZS,SP.DYN.LE00.FE.IN,NE.TRD.GNFS.ZS,FI.RES.XGLD.CD,EN.ATM.CO2E.PC,SP.DYN.TO65.FE.ZS,FI.RES.TOTL.CD,NE.IMP.GNFS.ZS,NY.TTF.GNFS.KN,BX.GRT.TECH.CD.WD,EN.ATM.CO2E.LF.ZS,EN.ATM.CO2E.LF.KT,SP.DYN.TO65.MA.ZS,ER.FSH.PROD.MT,AG.LND.ARBL.HA.PC,SP.POP.DPND,NY.GNP.PCAP.CN,NY.GDP.DEFL.KD.ZG,NV.IND.MANF.KD.ZG,AG.LND.ARBL.HA,DC.DAC.JPNL.CD,SP.ADO.TFRT,AG.LND.ARBL.ZS,AG.PRD.LVSK.XD
1994,0.548052671,3572700000000000.0,371971000000000.0,7.10199946,393017000000.0,31014000000000.0,34060000,70.81,7.200936205,2026.4905579999997,55.55759622,107.05626170000001,11.16801911,6.612441555,18421677.32,13843200,419710,3865.5,53510380,609153000000000.0,16.67701603,703522.0,259133000000000.0,1860340000000000.0,204648000000.0,466000000.0,67.79695255,259133000000000.0,2200930000000000.0,242115000000.0,66071500000000.0,2.305029085,67010327826.0,17.28626174,68.34,33250571291,302262000000000.0,8.114181459,23.16830153,8.822753152,12.26353517,101332000000000.0,8308426,31983000000.0,1.593879441,737948000000000.0,40.64204232,3440912.0,1.145754095,1.67672569,4.077474264,71905800000000.0,32013048000.0,61.66367189,19803410,10.211106,-0.12033009199999999,65.067,26.51142763,126190883,7.942079625,193939912,49.94165306,81178475831.0,780031000000000.0,85.96693448,63.188,52.9,1813730000,8.518497242999999,70.1,7.984019298,1548420000.0,27.26068235,-17000000.0,265820000,1481070000.0,-10248400000000.0,4379300000000.0,212.293,1548420000.0,34.25885385,181250000000.0,1647640000000000.0,1813730000,23.436999999999998,326887,4.336266262,246460,155342000000000.0,174.017,1.121152225,96952600000000.0,11534300.0,377840000000000.0,2.764,10.2648615,64.67385366,209286000000.0,3680910000000000.0,1902500000000000.0,1079.1306140000004,59.68277109,60358.82,203850000000.0,1853080000000000.0,228119000000000.0,228119000000000.0,4.867326305,404921000000.0,123086000000000.0,98.85424590000001,233800000,200274000000.0,1820570000000000.0,118707000000000.0,3714620000000000.0,32.20304745,221413.46,31.05729336,1.280177864,34.933,84596078087.0,160806000000000.0,17.71866972,82099541121.0,769015000000000.0,1338420000000000.0,26670.091,89240800000000.0,7.436,40055000000.0,-5128650.58,42.07169594,746320000000000.0,40069354000.0,147234000000.0,67749029,12.04537926,23.34803642,66.234,51.87710116,12132679073.0,1.141660103,69.31629000000001,13321137323.0,25.36567353,42083800000000.0,443140000,51.29016231,113563.323,62.91649,4144434.0,0.08830570199999999,62.17003778,1917971.961,7.77637773,12.36156069,17126000.0,886170000,57.0052,9.453678301,82.43
1995,0.513656077,3862250000000000.0,441148000000000.0,6.448002313,424869000000.0,35584200000000.0,56210000,77.77,7.6375740379999995,2157.158716,54.12817638,108.722183,10.42010059,6.680085517999999,19609507.49,15090598,429780,3842.8,57990042,635803000000000.0,13.06070225,743092.0,315461000000000.0,2030210000000000.0,223335000000.0,282000000.0,69.40612128,315461000000000.0,2446320000000000.0,269109000000.0,77896200000000.0,1.341535243,69942044939.0,17.13835388,76.09,33696639424,306317000000000.0,7.8290635260000006,23.72417295,8.104458354,11.71196137,119593000000000.0,8321877,40630000000.0,1.544134194,794926000000000.0,41.80084435,3645428.0,-1.334260352,1.7023016990000002,4.154068603,24120900000000.0,40629167000.0,62.18585962,20004986,10.15698867,-0.228129093,63.924,26.31216458,125903333,9.85555784,196957845,49.97629112,87446407918.0,859032000000000.0,80.46288028,63.497,50.8,1399760000,9.432054587,66.7,6.606439057999999,1301190000.0,28.73072283,-7000000.0,4460000,1243670000.0,-13366100000000.0,-6064400000000.0,211.201,1301190000.0,33.66007178,200137000000.0,1819330000000000.0,1399760000,22.906999999999996,310299,5.022303312,236487,189991000000000.0,172.175,1.4931170009999999,125657000000000.0,22020200.0,460579000000000.0,2.6910000000000003,11.26504276,65.00187805,235624000000.0,4088560000000000.0,2141920000000000.0,1196.316197,61.57705775,64627.208,230784000000.0,2097930000000000.0,279876000000000.0,279876000000000.0,4.763722955,449766000000.0,139053000000000.0,101.3342604,260580000,226431000000.0,2058350000000000.0,145118000000000.0,4045000000000000.0,30.59387872,224941.11399999997,31.92813907,5.487989803,36.076,93795914063.0,186627000000000.0,19.38990432,99290367741.0,852646000000000.0,1445800000000000.0,25195.957000000002,109689000000000.0,7.347,45417000000.0,-2367038.735,41.06080177,902592000000000.0,45453419000.0,159046000000.0,71054512,11.20113462,24.13318932,66.582,53.95858951,13708248503.0,1.142077453,69.79471,14907560253.0,27.64642493,64106200000000.0,491480000,50.66023279,113955.692,63.2719,4388520.0,0.08804929800000001,60.8082619,2239809.248,9.703276861,10.87501476,17342000.0,892420000,53.9528,9.572911894,79.52
1996,0.537326039,4168100000000000.0,518296000000000.0,6.316475988,458515000000.0,40299200000000.0,46080000,78.04,7.645302141,2293.415128,52.84367965,110.3609659,10.68947074,6.811282029,20848137.33,15313299,429680,3944.9,60408927,655763000000000.0,4.93812106,881098.0,372394000000000.0,2234680000000000.0,245828000000.0,380000000.0,69.92414050000001,372394000000000.0,2664110000000000.0,293068000000.0,88791800000000.0,2.6916526610000004,72137661399.0,16.67238699,76.07,34603635915,314562000000000.0,7.566958692999999,23.71865288,7.918997403,11.19703047,137533000000000.0,8335369,42929000000.0,1.496065315,855022000000000.0,43.45561655,3767439.0,-0.6156389179999999,2.371092021,4.266251394,29337400000000.0,42902192058.0,62.63507187,20216096,10.11175826,-0.333663184,62.765,25.82455238,125483940,10.39793078,199926615,49.99352838,94057373705.0,942094000000000.0,81.92544113,63.778999999999996,48.7,1141080000,7.9684801689999984,63.6,5.355064907,1070620000.0,31.21190624,-57000000.0,-105980000,1038140000.0,-14272200000000.0,-3278700000000.0,210.108,1070620000.0,33.09867673,221530000000.0,2013810000000000.0,1141080000,22.445,293875,6.663082629,224727,231431000000000.0,170.334,2.511547658,140812000000000.0,3670000.0,535847000000000.0,2.628,12.19307628,65.30582927,258529000000.0,4394680000000000.0,2350140000000000.0,1293.117797,62.3571818,79056.853,254545000000.0,2313930000000000.0,332094000000000.0,332094000000000.0,4.658200901,483440000000.0,160174000000000.0,100.61563890000001,205440000,237612000000.0,2160000000000000.0,163453000000000.0,4372220000000000.0,30.075859499999996,253290.69100000002,30.69149842,2.063700464,37.235,104669000000.0,212345000000000.0,20.934985,106106000000.0,951484000000000.0,1537490000000000.0,27583.174,136426000000000.0,7.2810000000000015,49814000000.0,-2550327.091,39.87199646,964553000000000.0,49890084731.0,169132000000.0,74442675,10.88992805,25.61663597,66.90899999999999,52.26474368,18251106181.0,1.266918319,70.27313000000001,19396150431.0,26.4401913,87072200000000.0,407450000,49.24500166,124733.005,63.62732,4648537.0,0.089737927,59.65496168,2592430.307,8.853591291,11.59203183,17941000.0,965530000,50.9004,9.903564312,83.33
1997,0.564606111,4350320000000000.0,609340000000000.0,2.865786005,478561000000.0,42952000000000.0,57220000,75.26,7.645302141,2359.139498,51.45443164,111.9768212,5.171448732,6.933466727000001,21445600.33,14495818,435270,4011.4,58147907,662338000000000.0,6.312996365,777547.0,430123000000000.0,2374970000000000.0,261261000000.0,108000000.0,68.52410897,430123000000000.0,2849770000000000.0,313491000000.0,101010000000000.0,0.061227677,72860983914.0,16.09212141,73.11,34624822918,314755000000000.0,6.842809798999999,24.027225,4.371900281,10.71628028,174871000000000.0,8348845,51304000000.0,1.45353948,921714000000000.0,44.32895511,3918222.0,-0.275370748,1.361206819,4.37752303,-4442410000000.0,41698433128.0,63.13613668,20436935,10.07470896,-0.42977389899999996,61.593999999999994,27.85926279,124945800,11.00096517,202853850,49.99684699,101394000000.0,1095670000000000.0,83.69118175,64.029,46.7,1023410000,6.229896168,60.5,3.970937697,805520000.0,29.46533142,-51000000.0,115220000,783660000.0,-18354900000000.0,-1728490000000.0,209.015,805520000.0,32.48634029,232987000000.0,2117950000000000.0,1023410000,22.070999999999998,276131,6.446285782,212501,278251000000000.0,168.493,2.0141671569999997,176600000000000.0,-35651600.0,629424000000000.0,2.575,13.47419414,65.58217073,278747000000.0,4671330000000000.0,2533930000000000.0,1374.1264609999996,61.68129917,82107.797,271376000000.0,2466930000000000.0,387171000000000.0,387171000000000.0,4.549991904,513873000000.0,197573000000000.0,100.27537070000001,207410000,252612000000.0,2296360000000000.0,199301000000000.0,4660500000000000.0,31.47589103,278658.997,31.75126178,1.6856568769999998,38.406,110165000000.0,248435000000000.0,22.23921283,121721000000.0,1001450000000000.0,1623330000000000.0,29413.007,168178000000000.0,7.242000000000001,56298000000.0,-1073151.251,39.57892347,1106500000000000.0,53448658409.0,178576000000.0,77908050,10.55519733,26.792964899999998,67.21300000000001,55.99389633,16586889080.0,1.37369341,70.75154,17486799311.0,28.13463354,173953000000000.0,370660000,51.67059257,143984.755,63.98274,4695769.0,0.09119866300000001,58.38789837,3003839.622,12.57130893,5.251334449,18500000.0,496860000,47.848,10.21213643,83.03
1998,0.490276728,3652640000000000.0,901860000000000.0,-17.22084206,401811000000.0,54415900000000.0,40060000,75.12,7.728103247000001,1952.8758109999999,50.02725135,113.57744550000001,-13.95137487,7.050860609,17752487.37,15564020,438770,3816.9,59406188,653519000000000.0,-39.03718493,747007.0,702240000000000.0,2520860000000000.0,277309000000.0,89000000.0,73.47495973,702240000000000.0,2647070000000000.0,291193000000.0,172828000000000.0,-15.37153116,71890829689.0,18.08286038,74.59,29302457472,266372000000000.0,5.693507972000001,24.22042758,-16.03757635,10.26510367,506245000000000.0,8362362,35280000000.0,1.419304731,1024790000000000.0,45.22821773,4013311.0,9.750076482,1.516173605,4.488760733,93614600000000.0,27349593319.0,63.66259357,20669663,10.0458382,-0.526641678,60.407,52.96813536,124289513,11.19544205,205753493,49.98868282,112733000000.0,1284380000000000.0,82.19325481,64.245,44.7,1614710000,58.38708718,57.6,6.09535217,1254140000.0,22.86611426,36580000.0,212800000,1252420000.0,-53893700000000.0,93186700000000.0,210.6,1254140000.0,31.8486457,200482000000.0,1822470000000000.0,1614710000,21.795,258921,5.487824395,200100,432270000000000.0,168.24200000000005,1.6749040240000002,413058000000000.0,-8388500.0,862567000000000.0,2.5340000000000003,21.99987769,65.82939024,261553000000.0,3920780000000000.0,2377630000000000.0,1271.196726,67.78145175,48067.03599999999,264532000000.0,2404710000000000.0,647824000000000.0,647824000000000.0,4.4631674210000005,431308000000.0,253514000000000.0,90.24992352,276870000,154000000000.0,1399920000000000.0,160327000000000.0,4157200000000000.0,26.52504027,210210.775,16.77496379,1.8923922290000001,39.593,97566215699.0,350656000000000.0,35.22404141,115282000000.0,886919000000000.0,1356110000000000.0,32100.917999999998,238897000000000.0,7.227,50370000000.0,-3250634.8430000013,36.68892189,1047960000000000.0,48855369816.0,149180000000.0,81463980,15.27082425,24.9956712,67.493,96.18619424,22713376433.0,1.0216632140000002,71.01338,23605844202.0,43.21805888,259593000000000.0,315150000,51.98255560000001,109272.933,63.99077,4760318.0,0.09088545599999999,57.07811196,4383205.212,75.27128405,-11.43650552,18700000.0,828470000,48.4764,10.32253791,72.76
1999,0.559963361,3609300000000000.0,1015970000000000.0,-2.555443248,397044000000.0,72631300000000.0,40660000,75.54,8.280110622,1902.971178,48.67982713,115.17307029999999,1.9681024319999998,7.168586599999999,17298832.63,15419561,458770,3895.7,60070424,667654000000000.0,-23.23722949,882989.0,885815000000000.0,2776670000000000.0,305450000000.0,164000000.0,80.54825441,885815000000000.0,2759960000000000.0,303612000000.0,215687000000000.0,0.694795244,73445773348.0,19.61266996,76.05,29506049553,268223000000000.0,6.604457128,25.32444233,-1.186465898,9.841254668,390560000000000.0,8375901,33321000000.0,1.395101264,698856000000000.0,43.36007462,4010871.5,8.084344453,0.682586267,4.599717397,114101000000000.0,24003282212.0,64.16491359,20915453,10.02446516,-0.6097318,59.208,35.5141287,123533986,11.07203522,208644079,49.97324127,76878204945.0,804934000000000.0,77.77884813,64.428,42.9,2413550000,20.48911753,54.9,10.17359328,2122660000.0,34.59714203,207260000.0,-19470000,2112500000.0,-83764200000000.0,88906100000000.0,212.185,2122660000.0,31.23536901,204427000000.0,1858330000000000.0,2413550000,21.615,243477,6.904183654,189350,476844000000000.0,167.99,1.697683981,301654000000000.0,-25165800.0,1010830000000000.0,2.503,26.24642269,66.04946341,273671000000.0,3851290000000000.0,2487790000000000.0,1311.665562,73.94379729,83721.277,270448000000.0,2458490000000000.0,813183000000000.0,813183000000000.0,4.378467083,423664000000.0,213917000000000.0,91.91565555,425300000,118214000000.0,1074620000000000.0,125011000000000.0,4034520000000000.0,19.45174559,241988.997,11.36740113,0.056929787,40.792,101392000000.0,407200000000000.0,42.44113666,68390653846.0,921698000000000.0,1342130000000000.0,37198.047999999995,285874000000000.0,7.234,51243000000.0,4647998.653,37.02725542,621701000000000.0,48665249735.0,147642000000.0,85110093,15.37179312,25.99487847,67.752,62.94391295,26445032104.0,1.159817226,71.27521999999998,27345097354.0,27.42978425,106078000000000.0,338920000,43.86204179,106141.315,63.99881,4893860.5,0.094419166,55.84841373,4869380.455,14.16119256,3.92133071,19700000.0,1605840000,49.1048,10.87454528,68.68
2000,0.5809683170000001,3721370000000000.0,1265940000000000.0,1.6933049059999998,409372000000.0,90779700000000.0,33860000,78.3,8.55611431,1935.194282,47.49853088,116.7718763,5.8901042729999995,7.289274782000001,17591754.61,15293000,471770,4026.4,61575000,680225000000000.0,17.47067313,993727.0,934434000000000.0,2758350000000000.0,303434000000.0,151000000.0,67.23656197,947578000000000.0,2819290000000000.0,310138000000.0,216832000000000.0,6.491009169,74828617626.0,15.60197123,78.63,31421289935,285633000000000.0,6.531994973,26.04205192,3.1049879189999996,9.442481319,569490000000000.0,8389759,43595000000.0,1.378630019,883948000000000.0,45.92539384,4158534.6,10.517741099999999,0.961638103,4.709204805,146172000000000.0,33514786683.0,64.60457242,21176516,10.010623599999999,-0.686184165,57.99800000000001,40.97730855,122689217,11.48247314,211540428,49.95361076,97239386222.0,1053280000000000.0,78.32834883,64.582,41.1,2091240000,3.720024005,52.3,7.814109178,1653000000.0,18.46175263,174190000.0,6380000,1585450000.0,-123830000000000.0,146172000000000.0,213.77,1653000000.0,30.68622278,216468000000.0,1967790000000000.0,2091240000,21.518,230082,6.560291502999999,179815,638257000000000.0,167.739,2.020165679,423318000000000.0,-13144500000000.0,1243600000000000.0,2.483,30.92979493,66.24687805,278004000000.0,4020710000000000.0,2527170000000000.0,1314.186614,60.70456699,48631.754,270877000000.0,2462380000000000.0,843654000000000.0,856798000000000.0,4.3017554030000005,442301000000.0,455336000000000.0,89.4822589,369130000,138867000000.0,1262360000000000.0,309164000000000.0,4291060000000000.0,32.76343803,263418.945,22.24569693,0.101954418,42.001999999999995,107460000000.0,534681000000000.0,44.01995713,86127068665.0,976860000000000.0,1411580000000000.0,42016.486,385598000000000.0,7.255,65403000000.0,-3280895.715,38.47263493,782932000000000.0,62123916187.0,155282000000.0,88851211,15.95044199,27.74544908,67.995,71.43687599,28501860480.0,1.245241619,71.53706,29352929930.0,30.45956744,169332000000000.0,418480000,58.88076843,155103.09900000002,64.00684,5152261.6,0.09690819,54.78780566,5984386.587,20.4474593,5.984833496,20500000.0,970100000,49.7332,11.31615118,74.42
2001,0.627551385,3786010000000000.0,1471530000000000.0,0.35759741100000003,416483000000.0,113416000000000.0,23440000,80.9,9.052920947,1942.114487,47.01899067,118.37704369999999,2.733944445,7.36261539,17654662.27,14785900,477000,4044.9,59808000,702373000000000.0,8.563577907,1076749.0,1139080000000000.0,2827440000000000.0,311035000000.0,27000000.0,69.18967249,1153070000000000.0,2928790000000000.0,322184000000.0,251727000000000.0,7.563695407999999,77265025806.0,15.29026521,80.87,33797900599,307238000000000.0,6.88905937,26.33075178,1.7371311040000001,9.271410738,642595000000000.0,8506081,37534000000.0,1.3652559180000001,889649000000000.0,46.45484298,4335940.0,8.27106119,0.935018329,4.769101435,132151000000000.0,30962141700.0,64.77455608,21494727,10.02326757,0.011257079,57.218,39.03213345,122703029,11.33273786,214448301,49.93068283,97866561065.0,1034970000000000.0,77.29527186,64.715,39.4,1972830000,11.50209251,49.8,6.830597366,1464810000.0,20.7567581,141010000.0,29920000,1396530000.0,-174793000000000.0,136168000000000.0,215.356,1464810000.0,30.45634248,222387000000.0,2021590000000000.0,1972830000,21.486,219355,8.380695447999999,172332,764796000000000.0,167.488,2.235660591,506426000000000.0,-13986300000000.0,1510150000000000.0,2.4730000000000003,35.97395579,66.43012195,287717000000.0,4197910000000000.0,2615480000000000.0,1341.663338,62.30061312,61213.231,280931000000.0,2553780000000000.0,1025670000000000.0,1039660000000000.0,3.205277005,461794000000.0,507237000000000.0,91.72893881,262800000,150759000000.0,1370470000000000.0,371069000000000.0,4417220000000000.0,30.81032751,294907.474,22.53926632,0.17400359699999998,42.782,111007000000.0,629799000000000.0,49.08317332,89727060458.0,1009100000000000.0,1480550000000000.0,58866.350999999995,478311000000000.0,7.2810000000000015,57361000000.0,-2937118.647,38.25489181,815658000000000.0,56320904800.0,162869000000.0,91745272,19.96095596,29.05333222,68.23100000000001,69.7932057,27246209714.0,1.375191469,71.7989,28103636214.0,30.76107226,145323000000000.0,402410000,50.85673075,149980.3,64.01488,5412689.0,0.094195197,54.38160606,6861928.927,14.29571544,3.300303243,20200000.0,860070000,50.3616,11.15054897,80.46
2002,0.624619983,3909630000000000.0,1605040000000000.0,1.8776220280000002,430082000000.0,132219000000000.0,31720000,86.09,9.384125372,1978.5800559999998,46.64543592,119.98933909999998,4.262712502,7.407711841,17986150.1,14647996,481810,4169.5,61074973,726597000000000.0,-4.46011271,1137151.0,1317190000000000.0,3056940000000000.0,336281000000.0,68000000.0,72.30015105,1364180000000000.0,3067740000000000.0,337469000000.0,281591000000000.0,12.99346619,79929890392.0,15.45645173,85.35,38189419387,347158000000000.0,7.257458337999999,26.59626733,3.265195307,9.106937289,595514000000000.0,8624180,38340000000.0,1.352808213,878823000000000.0,44.462924,4404801.0,6.295778747000001,0.811710167,4.808542992,143917000000000.0,31288852900.0,64.91266258,21822765,10.03949793,-0.026863581,56.434,32.68762116,122670071,13.15018674,217369087,49.90376852,96675593073.0,967304000000000.0,72.40939279999998,64.83800000000001,37.8,1825510000,11.87875643,47.6,6.002003404,1304650000.0,19.49956963,225750000.0,78390000,1200610000.0,-216791000000000.0,114699000000000.0,216.94099999999997,1304650000.0,30.27879443,231866000000.0,2107760000000000.0,1825510000,21.49,210833,10.28366879,166263,810040000000000.0,167.236,2.347088602,480815000000000.0,-46995000000000.0,1707130000000000.0,2.469,39.09809071,66.6082439,298754000000.0,4366290000000000.0,2715800000000000.0,1374.4077,65.04269271,59812.43700000001,298695000000.0,2715270000000000.0,1184970000000000.0,1231960000000000.0,3.168765516,480317000000.0,504645000000000.0,93.70422125,306500000,144035000000.0,1309340000000000.0,389947000000000.0,4552590000000000.0,27.69984895,306737.216,21.40407021,0.13498908199999998,43.566,116877000000.0,730202000000000.0,54.91364393,85914150720.0,1062460000000000.0,1557480000000000.0,63259.417,523200000000000.0,7.303,59166000000.0,2382852.07,40.08062428,780997000000000.0,57158770800.0,171331000000.0,94699016,20.62332632,28.71830103,68.467,59.07946358,30970716990.0,1.4111354109999998,72.06074,32033584740.0,26.39184242,88480800000000.0,459520000,51.17396710000001,156969.60199999998,64.02291,5541952.0,0.092382041,54.05314776,7383949.2179999985,5.8960516929999995,5.288160035,20081000.0,538300000,50.99,11.08486009,89.79
2003,0.615664146,4489150000000000.0,1936260000000000.0,13.2910968,493832000000.0,163701000000000.0,37170000,91.81,9.715329797,2241.555047,46.34679063,121.61153529999999,3.755080393,7.4194905360000005,20376706.72,14835868,510060,4248.1,63024042,754122000000000.0,10.83924076,1228559.0,1350420000000000.0,3088900000000000.0,339797000000.0,356000000.0,67.06268365,1535780000000000.0,3207320000000000.0,352824000000.0,305784000000000.0,10.03366155,82957731482.0,15.18534852,90.96,42021216477,381991000000000.0,8.129486425,28.15568816,14.82273611,8.948561597000001,613721000000000.0,8743919,42196000000.0,1.342892983,930554000000000.0,43.74956696,4698733.0,7.33881745,0.986075212,4.8251739460000005,170642000000000.0,32550684268.0,65.03376374,22160696,10.05896981,-0.061472347999999996,55.647,30.47765573,122594686,15.07726529,220307809,49.87266248,102366000000.0,1044790000000000.0,68.96259406,64.961,36.3,2102220000,6.5857191870000005,45.4,8.041340014,1771570000.0,19.79627272,210880000.0,-91100000,1638590000.0,-77413900000000.0,147780000000000.0,217.176,1771570000.0,30.14106232,240573000000.0,2186910000000000.0,2102220000,21.5,202730,9.880141298,161071,880974000000000.0,165.53099999999995,2.216857268,465941000000000.0,-185355000000000.0,1865890000000000.0,2.471,41.09746426,66.78880488,310384000000.0,4540170000000000.0,2821520000000000.0,1408.8647740000001,58.93319723,62713.03400000001,298503000000.0,2713520000000000.0,1186720000000000.0,1372080000000000.0,3.1332259939999996,499445000000.0,663250000000000.0,92.66118255,309250000,159648000000.0,1451270000000000.0,515470000000000.0,4791750000000000.0,32.93731635,316792.13,25.598498899999996,0.066678179,44.353,123110000000.0,826917000000000.0,58.53010231,87257619210.0,1119130000000000.0,1656500000000000.0,65756.644,568920000000000.0,7.315,64108000000.0,-6713237.545,41.06508452,793210000000000.0,61058246974.0,182225000000.0,97713123,20.75703206,28.25284241,68.708,53.61649402,34962311360.0,1.4379523419999998,72.43363000000002,36256203610.0,23.13883828,114234000000000.0,487830000,51.32075472,162580.112,64.14386999999999,5927292.0,0.101703158,53.76628116,8788888.187,5.487427042,5.333273882,22406000.0,1141780000,51.093,12.36827724,94.53
